Name;Projectedarea;Feretdimater;MajorAxisLenght;MinorAxislenght;Perimeter;Shapefactor;Compactness;Elongation;Roundness;Shapeindex;Geo.meandia.;Kuresellik;Surfacearea;Volume;Projectedarea2;Feretdimater3;MajorAxisLenght4;MinorAxislenght5;Perimeter6;Shapefactor7;Compactness8;Elongation9;Roundness10;L;a;b
DeveDisi;268.9605568;18.5054375;23.89248798;14.29143455;64.8194692;0.804428629;15.62148606;0.985322782;0.5998965;1.292886222;19.45572541;81.43030322;1189.171144;3856.031207;251.8602432;17.90749623;24.24838684;12.71153672;63.95006568;0.773904715;16.23761992;1.907588938;0.545386521;45.14;17.32;27.09
DeveDisi;284.7443712;19.04068784;24.07273689;14.14259798;67.16639825;0.793160159;15.84342136;0.990146447;0.625625864;1.296586524;19.57710881;81.32481526;1204.055803;3928.655243;260.8607941;18.22466128;24.31229941;12.82018107;65.35682126;0.767426573;16.37468789;1.896408427;0.561910602;44.28;16.57;27.37
DeveDisi;274.5911465;18.69813644;23.73345593;14.33711447;65.02360918;0.816120433;15.39769146;1.00029763;0.620690433;1.301291015;19.29176962;81.28512624;1169.213012;3759.364675;250.0368557;17.84255622;23.72639424;12.75039021;63.20999486;0.786397968;15.97965804;1.860836715;0.565523986;45.38;15.68;27.53
DeveDisi;268.7970881;18.49981303;24.0270455;13.96033872;65.10255614;0.796963336;15.76781522;0.980036062;0.592835639;1.299109141;19.44089104;80.91253269;1187.358425;3847.217629;250.1920376;17.84809222;24.5164912;12.47354258;63.84868378;0.771222072;16.29410136;1.965479417;0.529989593;43.36;18.37;27.53
DeveDisi;309.4463132;19.84941518;24.99227945;15.30999677;69.13213767;0.813645458;15.44452868;0.99018311;0.630788928;1.306676005;20.17249578;80.71490967;1278.405918;4298.106333;266.3697519;18.41609355;25.24005832;13.01315724;65.7367547;0.774601351;16.22301664;1.939579908;0.53237136;46.16;16.04;27.69
DeveDisi;258.0081516;18.12473949;23.54906788;13.55838017;63.4063585;0.806450411;15.58232278;0.976034498;0.592374656;1.287324944;19.20078722;81.53523236;1158.210707;3706.426223;238.9801445;17.44359396;24.12729051;12.45876027;62.83585956;0.760600423;16.52164557;1.936572338;0.522703247;44.55;14.84;25.69
DeveDisi;261.6407902;18.25188759;23.15942743;14.16120793;63.21576369;0.822743649;15.27373761;0.974845112;0.621098244;1.297657993;18.72723579;80.86225725;1101.785019;3438.897974;235.6049379;17.31997471;23.75703294;11.93716008;62.35454422;0.761479181;16.50257936;1.990174613;0.531508818;45.11;16.1;26.31
DeveDisi;239.4453687;17.46056449;22.56758565;13.29595255;61.04027371;0.80757592;15.56060589;0.964683631;0.598613805;1.291162137;18.2763021;80.98474682;1049.364003;3196.415589;218.8646891;16.69332732;23.39376862;11.56324413;60.83240882;0.743216831;16.90808132;2.023114651;0.509196963;41.86;17.2;24.11
DeveDisi;240.0629173;17.48306608;22.94313593;12.72639733;61.43500851;0.799287641;15.72196286;0.969261665;0.580670828;1.293672133;18.57393193;80.95637835;1083.82011;3355.133491;226.9147508;16.99755377;23.67073491;11.79904966;62.37434027;0.732926901;17.14546238;2.006156055;0.515643717;44.79;17.18;28.14
DeveDisi;286.4335481;19.09708146;24.69986798;14.2283852;67.29159127;0.794899365;15.80875664;0.971947061;0.597785126;1.308674438;19.7832209;80.09443987;1229.542392;4054.051457;259.5805433;18.17988484;25.41277089;12.33514754;65.62137488;0.757515198;16.58893531;2.060191888;0.511774426;44.94;16.59;27.48
